id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
114330,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls""",Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls,Interior ministry spokesman ,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-07,2014-04-07,0,4,0,0,4,4,4
114331,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls""",Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls,Interior ministry spokesman ,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-07,2014-04-07,0,4,0,0,4,4,4
114332,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls""",Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls,Interior ministry spokesman ,2,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-07,2014-04-07,0,4,0,0,4,4,4
114333,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls""",Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls,Interior ministry spokesman ,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-07,2014-04-07,0,4,0,0,4,4,4
114334,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls""",Agence France Presse,2014-04-07,Iraq forces kill 19 as unrest spikes ahead of polls,Interior ministry spokesman ,2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-07,2014-04-07,0,3,0,0,3,3,3
114336,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-08,Iraq attacks kill 19 as soldiers ambush militants""",Agence France Presse,2014-04-08,Iraq attacks kill 19 as soldiers ambush militants,The capital's security spokesman,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-08,2014-04-08,0,25,0,0,25,25,25
114338,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-08,Iraq attacks kill 19 as soldiers ambush militants""",Agence France Presse,2014-04-08,Iraq attacks kill 19 as soldiers ambush militants,AFP,1,Ţūzkhūrmātū town,Şalāḩ ad Dīn province,Tooz district,34.888083,44.632564,POINT (44.632564 34.888083),179730,Iraq,645,IRQ,Middle East,1,1,2014-04-08,2014-04-08,4,1,0,0,5,5,5
114344,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-04-09,Iraq attacks kill 18 on anniversary of Baghdad fall""",Agence France Presse,2014-04-09,Iraq attacks kill 18 on anniversary of Baghdad fall,Security and medical officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-09,2014-04-09,0,0,0,11,11,11,11
114345,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-04-09,Iraq attacks kill 18 on anniversary of Baghdad fall""",Agence France Presse,2014-04-09,Iraq attacks kill 18 on anniversary of Baghdad fall,A police officer and a health department official,4,Wāsiţ province,Wāsiţ province,,32.75,45.416667,POINT (45.416667 32.750000),176851,Iraq,645,IRQ,Middle East,1,1,2014-04-09,2014-04-09,0,0,0,6,6,6,6
114352,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-11,Gunmen attack Iraq deputy PM's convoy, killing guard""",Agence France Presse,2014-04-11,"Gunmen attack Iraq deputy PM's convoy, killing guard",A doctor and a tribal leader ,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-11,2014-04-11,0,0,3,0,3,3,3
114354,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-13,Suicide bomber kills 11 in Iraq""",Agence France Presse,2014-04-13,Suicide bomber kills 11 in Iraq,Officials,1,Dibis town,Kirkūk province,Qaḑā’ Kirkūk,35.674815,44.070667,POINT (44.070667 35.674815),181169,Iraq,645,IRQ,Middle East,1,1,2014-04-13,2014-04-13,7,1,4,0,12,12,12
114358,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-14,Militants close dam as Iraq violence kills 15""",Agence France Presse,2014-04-14,Militants close dam as Iraq violence kills 15,AFP,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-14,2014-04-14,0,0,0,2,2,2,2
114360,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-14,Militants close dam as Iraq violence kills 15""",Agence France Presse,2014-04-14,Militants close dam as Iraq violence kills 15,AFP,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-14,2014-04-14,2,0,0,0,0,2,2
114379,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-19,Violence kills 29 as Iraqi forces hit militants""",Agence France Presse,2014-04-19,Violence kills 29 as Iraqi forces hit militants,AFP,1,Al Mashāhidah town,Diyālá province,Qaḑā’ Ba‘qūbah,33.568333,44.435556,POINT (44.435556 33.568333),178289,Iraq,645,IRQ,Middle East,1,1,2014-04-19,2014-04-19,4,1,0,0,5,5,5
114364,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-15,Iraq shuts infamous Abu Ghraib prison over security fears""",Agence France Presse,2014-04-15,Iraq shuts infamous Abu Ghraib prison over security fears,AFP,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-15,2014-04-15,0,0,0,5,5,5,5
114365,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-15,Iraq shuts infamous Abu Ghraib prison over security fears""",Agence France Presse,2014-04-15,Iraq shuts infamous Abu Ghraib prison over security fears,AFP,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-15,2014-04-15,0,2,0,1,3,3,3
114372,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-04-17,Iraqi authorities reportedly to close Abu Ghurayb prison""",BBC Monitoring Middle East,2014-04-17,Iraqi authorities reportedly to close Abu Ghurayb prison,Al-Anbar Operations Command ,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-16,2014-04-16,0,20,0,0,20,20,20
114367,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-16,Bombers kill five at Iraq provincial govt compound""",Agence France Presse,2014-04-16,Bombers kill five at Iraq provincial govt compound,Police and a doctor,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-16,2014-04-16,4,2,1,0,7,7,7
114370,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-16,Bombers kill five at Iraq provincial govt compound""",Agence France Presse,2014-04-16,Bombers kill five at Iraq provincial govt compound,AFP,1,Tikrīt town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,IRQ,Middle East,1,1,2014-04-16,2014-04-16,2,0,0,0,0,2,2
114373,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-17,Iraq policeman dies shielding recruits, attacks kill 21""",Agence France Presse,2014-04-17,"Iraq policeman dies shielding recruits, attacks kill 21",The interior ministry ,1,Baladrūz town,Diyālá province,Baladrūz district,33.696313,45.077825,POINT (45.077825 33.696313),178291,Iraq,645,IRQ,Middle East,1,1,2014-04-17,2014-04-17,2,1,0,0,3,3,3
114378,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-19,Violence kills 29 as Iraqi forces hit militants""",Agence France Presse,2014-04-19,Violence kills 29 as Iraqi forces hit militants,An army colonel and a police lieutenant colonel,2,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-19,2014-04-19,2,21,0,0,23,23,23
114381,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-04-20,Iraq attacks kill 14 as bomber hits university""",Agence France Presse,2014-04-20,Iraq attacks kill 14 as bomber hits university,Police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-20,2014-04-20,0,0,5,0,5,5,5
114386,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms""",Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms,A police officer and a medical source,2,Aş Şuwayrah town,Wāsiţ province,Qaḑā’ aş Şuwayrah,32.925556,44.775833,POINT (44.775833 32.925556),176850,Iraq,645,IRQ,Middle East,1,1,2014-04-21,2014-04-21,0,1,0,13,14,14,14
114387,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms""",Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms,Officials,1,Al Madā’in town,Baghdād province,Al Madā’in district,33.15,44.616667,POINT (44.616667 33.150000),177570,Iraq,645,IRQ,Middle East,1,1,2014-04-21,2014-04-21,0,1,0,2,3,3,3
114392,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms""",Agence France Presse,2014-04-21,Iraq attacks kill 26 as election looms,AFP,5,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,IRQ,Middle East,1,1,2014-04-21,2014-04-21,0,0,0,1,1,1,1
114393,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-23,Bomb targets Iraq minister's convoy as attacks kill 3""",Agence France Presse,2014-04-23,Bomb targets Iraq minister's convoy as attacks kill 3,AFP,2,Dujail town,Şalāḩ ad Dīn province,Qaḑā’ Balad,33.846667,44.23444,POINT (44.234440 33.846667),178289,Iraq,645,IRQ,Middle East,1,1,2014-04-23,2014-04-23,2,0,0,0,0,2,2
114400,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Agence France Presse,2014-04-25,Baghdad political rally blasts kill 28 ahead of polls"";""Agence France Presse,2014-04-26,Iraq attacks kill 11 as elections loom""",Agence France Presse;Agence France Presse,2014-04-25;2014-04-26,Baghdad political rally blasts kill 28 ahead of polls;Iraq attacks kill 11 as elections loom,"Interior ministry, ISIS",1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-25,2014-04-25,0,2,0,36,38,38,38
114409,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq""",Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq,Police,1,Ḩawījah town,Kirkūk province,Qaḑā’ al Ḩawījah,35.324934,43.768621,POINT (43.768621 35.324934),180448,Iraq,645,IRQ,Middle East,1,1,2014-04-28,2014-04-28,1,1,0,0,2,2,2
114406,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-28,Iraq attacks kill 27 as security forces vote""",Agence France Presse,2014-04-28,Iraq attacks kill 27 as security forces vote,AFP journalist ,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-28,2014-04-28,12,2,0,0,14,14,14
114407,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq""",Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq,Police,1,Ţūzkhūrmātū town,Şalāḩ ad Dīn province,Tooz district,34.888083,44.632564,POINT (44.632564 34.888083),179730,Iraq,645,IRQ,Middle East,1,1,2014-04-28,2014-04-28,3,1,0,0,4,4,4
114408,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq""",Reuters News,2014-04-28,20 killed as bombers attack police and troops voting in Iraq,Reuters,1,Kirkūk town,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,IRQ,Middle East,1,1,2014-04-28,2014-04-28,6,1,0,0,7,7,7
114411,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-04-28,Iraq attacks kill 57 as security forces vote""",Agence France Presse,2014-04-28,Iraq attacks kill 57 as security forces vote,AFP,1,Khānaqīn town,Diyālá province,Qaḑā’ Khānaqīn,34.348201,45.390649,POINT (45.390649 34.348201),179011,Iraq,645,IRQ,Middle East,1,1,2014-04-28,2014-04-28,0,0,0,30,30,30,30
114417,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-02,Six killed as officials count Iraq ballots""",Agence France Presse,2014-05-02,Six killed as officials count Iraq ballots,Officials,1,Dujail town,Şalāḩ ad Dīn province,Qaḑā’ Balad,33.846667,44.23444,POINT (44.234440 33.846667),178289,Iraq,645,IRQ,Middle East,1,1,2014-05-02,2014-05-02,4,1,0,0,5,5,5
114422,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-05,Iraq unrest kills nine: officials""",Agence France Presse,2014-05-05,Iraq unrest kills nine: officials,Doctor,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-05-05,2014-05-05,0,0,0,4,4,4,4
114425,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-05-06,Iraqi Al-Dulaym armed tribesmen said ""cautiously advancing"" towards Al-Fallujah""",BBC Monitoring Middle East,2014-05-06,"Iraqi Al-Dulaym armed tribesmen said ""cautiously advancing"" towards Al-Fallujah",The Al-Anbar Operations Command,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-05-05,2014-05-05,0,20,0,0,20,20,20
206840,2015,1,2015,2015,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,3,"""Agence France Presse,2015-12-18,Iraq says coalition air strike kills or wounds 10 soldiers"";""Agence France Presse,2015-12-19,Iraq probes coalition strike that killed 10 soldiers"";""airwars.org,2015-12-18,December 18th 2015: Fallujah, Anbar province, Iraq""",Agence France Presse;Agence France Presse;airwars.org,2015-12-18;2015-12-19;2015-12-18,"Iraq says coalition air strike kills or wounds 10 soldiers;Iraq probes coalition strike that killed 10 soldiers;December 18th 2015: Fallujah, Anbar province, Iraq","Iraq's joint operations command, Iraq News Agency [Arabic], Face Iraq [Arabic], Al Amada Press [Arabic], Iraq Press Agency [Arabic], Iraqi Revolution [Arabic], Shafaaq [Arabic], Al Fallujah News [Arabic], Al Jazeera [Arabic], Face Iraq (2) [Arabic], Al Khaleej [Arabic], Iraqi Spring Media Centre, Face Iraq (3) [Arabic], Russa Today Arabic, Footage of airstrike with soldier commentary, Samarra TV – photos of 14 victims, Associated Press, BBC News, Washington Post, Rudaw, ShakwMakw [Arabic]",2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2015-12-18,2015-12-18,10,0,0,0,10,10,25
114438,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-11,Militants kidnap, kill 20 Iraqi soldiers: officials""",Agence France Presse,2014-05-11,"Militants kidnap, kill 20 Iraqi soldiers: officials",Officers and a morgue employee,2,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,2,2,2014-05-05,2014-05-10,0,0,0,0,0,0,20
114426,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-06,Iraq clashes, bombings kill eight: officials""",Agence France Presse,2014-05-06,"Iraq clashes, bombings kill eight: officials",Doctor Ahmed Shami ,2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-05-06,2014-05-06,0,0,3,0,3,3,3
114463,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-05-16,Thousands flee Iraq government assault on rebel-held Falluja""",Reuters News,2014-05-16,Thousands flee Iraq government assault on rebel-held Falluja,Medical sources,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,2,4,2014-05-06,2014-05-16,0,0,0,16,16,16,16
114433,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-09,Shelling, clashes in Iraq's Fallujah kill 8""",Agence France Presse,2014-05-09,"Shelling, clashes in Iraq's Fallujah kill 8",A doctor,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-05-09,2014-05-09,0,0,2,6,8,8,8
